ticker,price,date
IMRA,1.62,2022-03-06
IBTE,25.05,2022-03-06
BWMX,17.93,2022-03-06
AIKI,0.4,2022-03-06
IBTD,25.26,2022-03-06
ATCX,10.99,2022-03-06
GSMG,1.02,2022-03-06
RSSS,2.14,2022-03-06
CALB,22.0,2022-03-06
PASG,2.93,2022-03-06
OBLG,0.81,2022-03-06
BATL,18.75,2022-03-06
IQM,42.6,2022-03-06
BUYZ,28.42,2022-03-06
HELX,35.21,2022-03-06
RESD,27.46,2022-03-06
RESE,32.46,2022-03-06
UMAR,29.76,2022-03-06
BMAR,33.9,2022-03-06
PMAR,31.6,2022-03-06
HCRB,39.21,2022-03-06
DFEB,35.29,2022-03-06
FFEB,37.12,2022-03-06
RFM,20.21,2022-03-06
BIPC,69.58,2022-03-06
HWM,33.85,2022-03-06
WIMI,2.34,2022-03-06
PSHG,3.58,2022-03-06
METX,0.18,2022-03-06
CARR,45.0,2022-03-06
RTX,99.59,2022-03-06
OTIS,77.96,2022-03-06
CCAC,7.05,2022-03-06
ZNTL,45.57,2022-03-06
RGP,17.05,2022-03-06
SONN,0.29,2022-03-06
HSMV,32.43,2022-03-06
IVES,38.03,2022-03-06
AVCT,0.8,2022-03-06
KROS,49.1,2022-03-06
BKMC,86.93,2022-03-06
BKSE,86.92,2022-03-06
KOKU,78.2,2022-03-06
BKLC,80.57,2022-03-06
GMBL,0.77,2022-03-06
BBMC,82.17,2022-03-06
MSGE,72.65,2022-03-06
MSGS,163.84,2022-03-06
BKSB,49.27,2022-03-06
DKNG,20.69,2022-03-06
ORIC,6.86,2022-03-06
BKAG,47.48,2022-03-06
BKEM,62.52,2022-03-06
FLV,60.26,2022-03-06
NAPR,37.5,2022-03-06
FDG,65.89,2022-03-06
WUGI,48.32,2022-03-06
KAPR,26.29,2022-03-06
BKHY,52.2,2022-03-06
BKIE,66.11,2022-03-06
APG,19.68,2022-03-06
DEED,24.99,2022-03-06
NVVE,6.68,2022-03-06
GLCN,33.15,2022-03-06
GLIN,35.79,2022-03-06
DCTH,6.11,2022-03-06
LYRA,4.77,2022-03-06
PMAY,29.88,2022-03-06
UMAY,28.11,2022-03-06
BMAY,31.62,2022-03-06
GAN,5.52,2022-03-06
NMTR,0.55,2022-03-06
GAU,0.6,2022-03-06
ARB,26.37,2022-03-06
AYLA,3.66,2022-03-06
CLEU,0.96,2022-03-06
KC,5.34,2022-03-06
HUSN,1.91,2022-03-06
CRDF,2.35,2022-03-06
SIXH,30.36,2022-03-06
THNQ,34.62,2022-03-06
SIXS,48.17,2022-03-06
SIXA,34.75,2022-03-06
SIXL,34.11,2022-03-06
OEG,1.48,2022-03-06
SJ,3.97,2022-03-06
ESEB,18.03,2022-03-06
ESCR,20.61,2022-03-06
ESHY,19.94,2022-03-06
SQEW,31.68,2022-03-06
MSVX,25.5,2022-03-06
JEPI,59.86,2022-03-06
JIG,59.12,2022-03-06
ADCT,14.08,2022-03-06
SLQT,2.48,2022-03-06
WINT,1.02,2022-03-06
CCNC,0.87,2022-03-06
TMBR,0.28,2022-03-06
DMAY,33.97,2022-03-06
GSID,49.68,2022-03-06
GSUS,59.3,2022-03-06
GSEE,46.17,2022-03-06
FMAY,36.81,2022-03-06
SGOV,100.03,2022-03-06
HSTO,0.23,2022-03-06
QLGN,0.61,2022-03-06
NARI,98.05,2022-03-06
CFCV,32.71,2022-03-06
LRMR,4.0,2022-03-06
AYRO,1.1,2022-03-06
SSLY,46.41,2022-03-06
AZBA,26.78,2022-03-06
AZAA,28.5,2022-03-06
SHYF,40.2,2022-03-06
HYMC,0.31,2022-03-06
SWBI,15.65,2022-03-06
BDCX,40.4,2022-03-06
CEFD,27.34,2022-03-06
NKLA,6.64,2022-03-06
CHX,21.37,2022-03-06
MLPR,39.9,2022-03-06
BETZ,19.41,2022-03-06
FOUR,43.96,2022-03-06
MVRL,36.75,2022-03-06
EMBD,23.38,2022-03-06
WMG,33.02,2022-03-06
LEGN,35.28,2022-03-06
DADA,6.91,2022-03-06
PLRX,8.69,2022-03-06
CALT,16.29,2022-03-06
AMTI,5.63,2022-03-06
ZI,53.0,2022-03-06
FBCG,27.89,2022-03-06
FMIL,29.55,2022-03-06
FBCV,28.95,2022-03-06
VRM,2.92,2022-03-06
FLGV,23.38,2022-03-06
NIFE,49.13,2022-03-06
LPRO,18.46,2022-03-06
LTRN,5.6,2022-03-06
UCL,1.61,2022-03-06
AZEK,26.77,2022-03-06
VTOL,37.7,2022-03-06
GBIO,4.16,2022-03-06
PCVX,22.93,2022-03-06
AWH,0.97,2022-03-06
BNR,7.51,2022-03-06
RNA,15.87,2022-03-06
ETWO,8.74,2022-03-06
PQDI,19.88,2022-03-06
FBRX,1.21,2022-03-06
RPRX,38.42,2022-03-06
LGHL,0.73,2022-03-06
GERM,26.06,2022-03-06
RPTX,14.42,2022-03-06
NUZE,2.15,2022-03-06
DMXF,58.0,2022-03-06
FMTX,9.14,2022-03-06
USXF,34.34,2022-03-06
VRME,2.88,2022-03-06
PROG,1.2,2022-03-06
GTH,2.9,2022-03-06
EAOK,26.4,2022-03-06
EAOM,27.37,2022-03-06
EAOA,31.28,2022-03-06
EAOR,29.3,2022-03-06
AMNA,38.63,2022-03-06
DEEP,34.29,2022-03-06
PFC,30.7,2022-03-06
FJUN,36.57,2022-03-06
DJUN,33.68,2022-03-06
PAMC,33.26,2022-03-06
WFH,62.32,2022-03-06
IBDV,23.89,2022-03-06
PALC,37.98,2022-03-06
EUSB,47.6,2022-03-06
CEFA,29.13,2022-03-06
PFFV,25.78,2022-03-06
ACI,36.16,2022-03-06
ALTL,42.66,2022-03-06
DYFN,19.1,2022-03-06
FTHY,17.92,2022-03-06
AKUS,4.55,2022-03-06
PYPD,4.97,2022-03-06
API,9.97,2022-03-06
FUSN,7.35,2022-03-06
EBON,1.1,2022-03-06
FREE,9.07,2022-03-06
THY,24.14,2022-03-06
MRSK,28.01,2022-03-06
VIRS,29.75,2022-03-06
SII,43.6,2022-03-06
AZAL,28.11,2022-03-06
AZBL,26.68,2022-03-06
MGNI,12.65,2022-03-06
ADTX,0.36,2022-03-06
SPQQ,28.87,2022-03-06
KJUL,25.12,2022-03-06
NJUL,45.63,2022-03-06
JULZ,32.76,2022-03-06
LMND,19.54,2022-03-06
ZEV,4.86,2022-03-06
HOFV,0.92,2022-03-06
IMTX,7.13,2022-03-06
ACCD,14.95,2022-03-06
CVLG,22.24,2022-03-06
SNEX,75.42,2022-03-06
BLCT,1.5,2022-03-06
AMYT,6.53,2022-03-06
OTRK,2.35,2022-03-06
CXDO,4.03,2022-03-06
RISN,25.6,2022-03-06
AVNT,50.22,2022-03-06
FLUD,24.64,2022-03-06
ESGA,53.6,2022-03-06
MID,46.13,2022-03-06
DMS,2.97,2022-03-06
GSIG,48.38,2022-03-06
AMND,39.57,2022-03-06
PSTX,3.3,2022-03-06
NKTX,9.1,2022-03-06
IBTK,22.97,2022-03-06
NCNO,49.05,2022-03-06
RLAY,20.38,2022-03-06
GOCO,1.17,2022-03-06
IVA,11.34,2022-03-06
QH,0.68,2022-03-06
EDUT,7.42,2022-03-06
ALXO,16.63,2022-03-06
BLI,6.22,2022-03-06
RNLX,7.89,2022-03-06
SOS,0.67,2022-03-06
GBGR,19.44,2022-03-06
EFIV,41.46,2022-03-06
MEG,46.04,2022-03-06
GBLO,26.13,2022-03-06
MMLG,21.36,2022-03-06
NWG,5.41,2022-03-06
INZY,5.47,2022-03-06
ANNX,4.32,2022-03-06
ITOS,33.67,2022-03-06
BRLI,10.29,2022-03-06
JAMF,32.72,2022-03-06
EDTK,1.5,2022-03-06
NRIX,13.73,2022-03-06
SRGA,0.31,2022-03-06
VWID,26.52,2022-03-06
FJUL,34.93,2022-03-06
DJUL,32.74,2022-03-06
BIGC,20.94,2022-03-06
CVAC,15.79,2022-03-06
BEKE,14.5,2022-03-06
NTST,22.26,2022-03-06
OSH,22.21,2022-03-06
TDVG,32.48,2022-03-06
BEPC,38.71,2022-03-06
ASGI,19.28,2022-03-06
KESG,22.82,2022-03-06
TEQI,36.1,2022-03-06
KRBN,39.91,2022-03-06
TCHP,26.99,2022-03-06
RKT,14.22,2022-03-06
TREB,9.45,2022-03-06
TGRW,26.88,2022-03-06
VITL,12.98,2022-03-06
OLB,1.66,2022-03-06
FCRD,4.48,2022-03-06
HSAQ,9.87,2022-03-06
VERX,13.32,2022-03-06
AFIB,1.62,2022-03-06
MLAC,10.07,2022-03-06
FTHM,11.85,2022-03-06
ALVR,7.31,2022-03-06
BTBT,3.32,2022-03-06
KBNT,1.83,2022-03-06
ITRG,1.52,2022-03-06
GOED,1.81,2022-03-06
AUGZ,31.44,2022-03-06
RXT,10.05,2022-03-06
KDNY,12.02,2022-03-06
PLTR,10.96,2022-03-06
U,89.01,2022-03-06
OZON,11.6,2022-03-06
TLS,9.17,2022-03-06
MRVI,39.49,2022-03-06
SHC,19.37,2022-03-06
YSG,1.21,2022-03-06
AVIR,5.75,2022-03-06
LU,5.02,2022-03-06
JUPW,1.16,2022-03-06
SQZ,4.49,2022-03-06
LESL,20.29,2022-03-06
GLTO,1.78,2022-03-06
ALGM,25.95,2022-03-06
ROOT,1.49,2022-03-06
BDSX,2.2,2022-03-06
MAX,13.14,2022-03-06
GATO,3.84,2022-03-06
MCFE,25.99,2022-03-06
YGMZ,1.6,2022-03-06
PRAX,12.77,2022-03-06
EAR,3.87,2022-03-06
TARS,19.09,2022-03-06
ALGS,2.29,2022-03-06
OPT,5.2,2022-03-06
KRBP,0.87,2022-03-06
EBC,21.18,2022-03-06
MNSO,9.2,2022-03-06
FVAM,9.83,2022-03-06
CDAK,4.33,2022-03-06
STTK,4.57,2022-03-06
SPRB,2.0,2022-03-06
KRON,6.26,2022-03-06
IH,2.03,2022-03-06
AZYO,6.42,2022-03-06
FUBO,7.37,2022-03-06
SQFT,3.81,2022-03-06
CCCC,21.52,2022-03-06
ONCR,1.77,2022-03-06
IMNM,5.26,2022-03-06
ASO,32.1,2022-03-06
ABCM,16.3,2022-03-06
FHTX,9.0,2022-03-06
BLSA,9.87,2022-03-06
LXEH,4.05,2022-03-06
AVO,13.27,2022-03-06
LUNG,22.73,2022-03-06
THRY,27.46,2022-03-06
HLXA,9.96,2022-03-06
GHLD,12.27,2022-03-06
ASAN,45.44,2022-03-06
SYTA,1.13,2022-03-06
AMST,0.61,2022-03-06
GLSI,18.84,2022-03-06
LSF,5.24,2022-03-06
GDRX,15.98,2022-03-06
BSY,38.04,2022-03-06
CRSR,21.73,2022-03-06
CMPS,12.43,2022-03-06
ATHA,9.17,2022-03-06
VTRU,15.46,2022-03-06
PTVE,9.09,2022-03-06
SUMO,11.19,2022-03-06
AMWL,3.68,2022-03-06
BNL,21.87,2022-03-06
FROG,22.71,2022-03-06
SNOW,209.65,2022-03-06
MTCR,0.5,2022-03-06
STEP,32.32,2022-03-06
OM,43.1,2022-03-06
BQ,0.55,2022-03-06
YALA,5.41,2022-03-06
CD,5.42,2022-03-06
VIAO,9.57,2022-03-06
ORPH,1.09,2022-03-06
GRAY,1.19,2022-03-06
PMVP,16.04,2022-03-06
PRLD,7.86,2022-03-06
TSHA,5.72,2022-03-06
PRFX,1.01,2022-03-06
AUVI,1.48,2022-03-06
HCDI,2.15,2022-03-06
XPEV,29.53,2022-03-06
FRLN,0.99,2022-03-06
CMPI,3.27,2022-03-06
IBEX,16.1,2022-03-06
VSTA,6.03,2022-03-06
INM,0.88,2022-03-06
ADV,5.75,2022-03-06
ASAQ,9.84,2022-03-06
BTAQ,10.04,2022-03-06
CRHC,9.89,2022-03-06
ENPC,9.84,2022-03-06
EOSE,3.37,2022-03-06
EQD,9.86,2022-03-06
ETAC,9.89,2022-03-06
FSR,10.78,2022-03-06
FST,10.12,2022-03-06
GCMG,10.36,2022-03-06
GOAC,9.89,2022-03-06
HYLN,3.77,2022-03-06
LEAP,9.86,2022-03-06
MP,38.95,2022-03-06
NGMS,17.85,2022-03-06
NHIC,9.79,2022-03-06
NMMC,9.88,2022-03-06
OACB,9.86,2022-03-06
OLMA,4.5,2022-03-06
NUVB,4.6,2022-03-06
PAYA,5.45,2022-03-06
PIAI,9.86,2022-03-06
PMVC,9.86,2022-03-06
PSTH,19.79,2022-03-06
RBAC,9.92,2022-03-06
RIDE,2.18,2022-03-06
STEM,8.18,2022-03-06
TRIT,1.64,2022-03-06
TTCF,12.5,2022-03-06
TWND,9.87,2022-03-06
VLDR,2.53,2022-03-06
VTRS,10.2,2022-03-06
LUMN,10.55,2022-03-06
VNT,23.9,2022-03-06
QS,14.29,2022-03-06
KNTE,7.73,2022-03-06
SEER,12.5,2022-03-06
SGTX,1.24,2022-03-06
YQ,1.47,2022-03-06
DASH,89.86,2022-03-06
PUBM,21.71,2022-03-06
ABNB,142.7,2022-03-06
CERT,19.78,2022-03-06
HYFM,14.47,2022-03-06
ABCL,8.53,2022-03-06
VVOS,3.28,2022-03-06
IPOF,10.18,2022-03-06
PRG,29.25,2022-03-06
WISH,1.9,2022-03-06
UPST,128.27,2022-03-06
BCAB,5.5,2022-03-06
SCPS,0.69,2022-03-06
OCG,4.45,2022-03-06
WNW,1.13,2022-03-06
VIRI,5.59,2022-03-06
AIRC,53.09,2022-03-06
AVAN,9.85,2022-03-06
BOAC,9.85,2022-03-06
FMAC,9.95,2022-03-06
HIGA,9.83,2022-03-06
HZON,9.84,2022-03-06
IMPX,9.91,2022-03-06
IPOD,9.97,2022-03-06
SDHY,17.0,2022-03-06
SEAH,8.14,2022-03-06
SKLZ,2.51,2022-03-06
BARK,2.74,2022-03-06
TPGY,9.88,2022-03-06
VYGG,9.84,2022-03-06
XPOA,9.9,2022-03-06
NNOX,9.85,2022-03-06
IKT,1.09,2022-03-06
GBS,0.82,2022-03-06
PHAR,8.34,2022-03-06
MRM,7.2,2022-03-06
GNOG,7.57,2022-03-06
OPEN,6.76,2022-03-06
OMEG,9.78,2022-03-06
AGCB,9.79,2022-03-06
GRCL,2.8,2022-03-06
CGEM,12.93,2022-03-06
QLI,1.88,2022-03-06
MAXN,10.26,2022-03-06
MSGM,2.55,2022-03-06
AFRM,35.82,2022-03-06
ASLE,15.52,2022-03-06
POSH,12.33,2022-03-06
WOOF,18.24,2022-03-06
PLTK,17.7,2022-03-06
DRVN,27.15,2022-03-06
BEEM,13.61,2022-03-06
AI,20.05,2022-03-06
LI,27.23,2022-03-06
DFH,20.92,2022-03-06
MYTE,12.2,2022-03-06
HUDI,18.95,2022-03-06
MNTK,10.34,2022-03-06
BTNB,9.97,2022-03-06
PAX,16.19,2022-03-06
COMS,0.59,2022-03-06
PTIC,9.79,2022-03-06
FTCV,9.87,2022-03-06
ABST,8.67,2022-03-06
ABVC,2.45,2022-03-06
AFBI,15.41,2022-03-06
AKU,1.04,2022-03-06
ALPP,1.42,2022-03-06
AMPG,3.29,2022-03-06
AOUT,15.18,2022-03-06
APCX,1.3,2022-03-06
APSG,9.9,2022-03-06
BLBX,1.61,2022-03-06
BSFC,1.77,2022-03-06
BTCS,4.0,2022-03-06
BTCY,2.72,2022-03-06
BTTR,2.56,2022-03-06
BYRN,9.78,2022-03-06
CCEL,8.16,2022-03-06
CELZ,1.67,2022-03-06
CERE,28.38,2022-03-06
CISO,4.53,2022-03-06
CIXX,15.86,2022-03-06
CTGO,23.25,2022-03-06
CUEN,1.02,2022-03-06
LFMD,3.22,2022-03-06
DCBO,43.43,2022-03-06
DSAC,9.91,2022-03-06
DTST,3.33,2022-03-06
FCUV,9.97,2022-03-06
FKWL,3.7,2022-03-06
FNGR,2.86,2022-03-06
GBNY,11.71,2022-03-06
GOVX,1.47,2022-03-06
GTBP,3.09,2022-03-06
HGBL,1.53,2022-03-06
HGEN,2.48,2022-03-06
HPX,9.9,2022-03-06
HRMY,40.24,2022-03-06
IGAP,3.23,2022-03-06
INBX,20.3,2022-03-06
INTZ,3.44,2022-03-06
KAVL,2.85,2022-03-06
KULR,2.18,2022-03-06
KYMR,35.89,2022-03-06
LIXT,1.35,2022-03-06
LNSR,6.12,2022-03-06
LSPD,22.47,2022-03-06
LWLG,7.08,2022-03-06
MACU,10.05,2022-03-06
CRKN,1.8,2022-03-06
MDWT,21.0,2022-03-06
MMMB,1.57,2022-03-06
MOBQ,1.2,2022-03-06
NBTX,6.43,2022-03-06
NTRB,3.76,2022-03-06
NVOS,1.68,2022-03-06
NYC,12.71,2022-03-06
OMQS,5.02,2022-03-06
ONDS,4.77,2022-03-06
ORLA,4.54,2022-03-06
OSAT,3.75,2022-03-06
PCSA,3.37,2022-03-06
PFX,40.15,2022-03-06
PMCB,2.25,2022-03-06
POWW,4.83,2022-03-06
PTIX,0.86,2022-03-06
QUBT,2.37,2022-03-06
RCAT,1.84,2022-03-06
RCRT,2.7,2022-03-06
RZLT,2.65,2022-03-06
SBEV,2.7,2022-03-06
SLN,17.03,2022-03-06
SMID,21.77,2022-03-06
SMLR,47.2,2022-03-06
SMTI,25.4,2022-03-06
SOTK,4.55,2022-03-06
SHLS,14.07,2022-03-06
SURG,3.03,2022-03-06
TIMB,12.67,2022-03-06
TINV,10.18,2022-03-06
TMX,41.63,2022-03-06
TOMZ,0.91,2022-03-06
VABK,34.57,2022-03-06
VINO,2.09,2022-03-06
VMAC,9.83,2022-03-06
VMAR,7.15,2022-03-06
WFCF,12.85,2022-03-06
WLMS,1.43,2022-03-06
ZEST,2.45,2022-03-06
ZIVO,3.48,2022-03-06
EZGO,0.84,2022-03-06
HIMS,4.6,2022-03-06
AGFY,5.41,2022-03-06
UGRO,8.61,2022-03-06
SNRH,9.79,2022-03-06
LDI,4.04,2022-03-06
SNSE,3.13,2022-03-06
KINZ,10.01,2022-03-06
ATC,23.71,2022-03-06
SANA,5.4,2022-03-06
LABP,1.78,2022-03-06
BPTS,2.7,2022-03-06
VLON,6.02,2022-03-06
DSP,7.39,2022-03-06
RELI,6.21,2022-03-06
TVAC,9.55,2022-03-06
ADAG,4.71,2022-03-06
SDH,1.19,2022-03-06
BMBL,18.08,2022-03-06
AFCG,19.51,2022-03-06
SGFY,13.93,2022-03-06
MOON,17.9,2022-03-06
XM,27.5,2022-03-06
APR,37.36,2022-03-06
BVS,13.51,2022-03-06
TLIS,1.79,2022-03-06
DBTX,3.38,2022-03-06
NEXI,2.47,2022-03-06
LGVN,6.16,2022-03-06
APPH,4.49,2022-03-06
LAZR,13.56,2022-03-06
AEI,0.32,2022-03-06
ABGI,9.75,2022-03-06
VRPX,2.03,2022-03-06
CFIV,9.81,2022-03-06
PPTA,4.03,2022-03-06
AUUD,1.64,2022-03-06
GBOX,3.01,2022-03-06
GOEV,4.91,2022-03-06
DUNE,9.92,2022-03-06
DM,3.67,2022-03-06
BFLY,4.05,2022-03-06
KEJI,14.86,2022-03-06
IDBA,15.21,2022-03-06
REIT,28.89,2022-03-06
KAIR,9.8,2022-03-06
AKIC,9.86,2022-03-06
ARYD,9.82,2022-03-06
PPGH,9.93,2022-03-06
TMKR,9.87,2022-03-06
PRSR,9.78,2022-03-06
KLAQ,9.79,2022-03-06
PAQC,9.84,2022-03-06
EPHY,9.79,2022-03-06
RNRG,14.8,2022-03-06
KFVG,22.1,2022-03-06
LJAQ,9.9,2022-03-06
IMCC,2.24,2022-03-06
EAC,9.77,2022-03-06
INKA,9.91,2022-03-06
PACX,9.78,2022-03-06
GSAQ,9.89,2022-03-06
OSCR,7.12,2022-03-06
POW,9.78,2022-03-06
VCKA,10.14,2022-03-06
KVSA,9.75,2022-03-06
INNV,4.87,2022-03-06
LHAA,9.76,2022-03-06
GPAC,9.77,2022-03-06
BUZZ,17.39,2022-03-06
SVFB,9.76,2022-03-06
SWET,9.77,2022-03-06
DLCA,9.77,2022-03-06
SVFC,9.89,2022-03-06
FINM,9.78,2022-03-06
HLAH,9.77,2022-03-06
ENVI,8.82,2022-03-06
HCCC,11.5,2022-03-06
GNAC,9.77,2022-03-06
AEAC,9.77,2022-03-06
HCIC,9.77,2022-03-06
ADER,9.89,2022-03-06
VAQC,9.75,2022-03-06
RBLX,42.29,2022-03-06
OCAX,10.04,2022-03-06
SLCR,9.79,2022-03-06
JWEL,2.37,2022-03-06
FHS,1.72,2022-03-06
CPNG,21.1,2022-03-06
RXDX,43.31,2022-03-06
ASXC,0.63,2022-03-06
PYR,1.83,2022-03-06
HAYW,16.65,2022-03-06
JOAN,10.87,2022-03-06
SNCY,24.83,2022-03-06
LBPH,4.34,2022-03-06
MITC,4.9,2022-03-06
TZPS,9.77,2022-03-06
IGNY,9.82,2022-03-06
OSTR,9.77,2022-03-06
CNXC,192.74,2022-03-06
CSR,104.05,2022-03-06
MODV,115.31,2022-03-06
TNL,51.42,2022-03-06
ARRY,9.22,2022-03-06
GBNH,3.92,2022-03-06
ASAX,9.75,2022-03-06
JCIC,9.78,2022-03-06
GMBT,9.93,2022-03-06
OEPW,9.75,2022-03-06
NAAC,9.84,2022-03-06
LMACA,9.97,2022-03-06
SHAC,9.78,2022-03-06
DGNU,9.77,2022-03-06
OUST,2.92,2022-03-06
PGRW,9.81,2022-03-06
TUYA,3.89,2022-03-06
HCII,9.76,2022-03-06
DHHC,9.76,2022-03-06
GANX,3.6,2022-03-06
RACB,9.74,2022-03-06
LMAO,10.1,2022-03-06
GDXU,15.88,2022-03-06
GDXD,9.92,2022-03-06
NAPA,18.59,2022-03-06
SSAA,9.76,2022-03-06
BIOT,9.83,2022-03-06
PCT,6.9,2022-03-06
ESGC,3.15,2022-03-06
FNCH,6.6,2022-03-06
CNTB,4.06,2022-03-06
FSSI,9.76,2022-03-06
ITHX,9.83,2022-03-06
ADFI,9.18,2022-03-06
AMER,29.99,2022-03-06
AVDG,29.48,2022-03-06
AVMU,48.35,2022-03-06
AZAJ,26.5,2022-03-06
AZBJ,25.61,2022-03-06
BFTR,31.51,2022-03-06
BGLD,19.51,2022-03-06
BLDG,31.0,2022-03-06
BMED,24.54,2022-03-06
BNE,24.78,2022-03-06
BOB,26.63,2022-03-06
BTEK,24.69,2022-03-06
BUFD,20.81,2022-03-06
BUFR,23.05,2022-03-06
CBSE,23.6,2022-03-06
CBTG,14.75,2022-03-06
CCRV,28.03,2022-03-06
CLDL,12.48,2022-03-06
CLDS,30.5,2022-03-06
DBJA,26.48,2022-03-06
DBOC,28.88,2022-03-06
DDEC,31.61,2022-03-06
DECZ,28.39,2022-03-06
DFAE,25.96,2022-03-06
DFAI,26.72,2022-03-06
DFAU,30.26,2022-03-06
DFHY,24.02,2022-03-06
DFNV,25.31,2022-03-06
DIVZ,30.46,2022-03-06
DJAN,32.11,2022-03-06
DOCT,32.02,2022-03-06
DSEP,32.08,2022-03-06
DSJA,27.17,2022-03-06
DSOC,30.96,2022-03-06
DSTX,23.42,2022-03-06
DUDE,27.97,2022-03-06
EBLU,41.48,2022-03-06
EFIX,17.25,2022-03-06
EGIS,33.74,2022-03-06
EUCG,23.09,2022-03-06
FDEC,32.92,2022-03-06
FEBZ,27.87,2022-03-06
FEDX,26.98,2022-03-06
FEVR,25.62,2022-03-06
FGRO,16.5,2022-03-06
FICS,31.02,2022-03-06
FJAN,33.91,2022-03-06
FMAG,21.2,2022-03-06
FOCT,33.91,2022-03-06
FPRO,24.85,2022-03-06
FRTY,17.07,2022-03-06
FSEP,34.17,2022-03-06
FSMO,22.11,2022-03-06
FUNL,34.32,2022-03-06
GLRY,24.17,2022-03-06
GOVZ,20.51,2022-03-06
GSPY,23.52,2022-03-06
HART,27.3,2022-03-06
HEGD,18.26,2022-03-06
HKND,28.49,2022-03-06
IBHF,24.38,2022-03-06
IHYF,24.44,2022-03-06
INFL,32.7,2022-03-06
ISWN,23.06,2022-03-06
IVDG,11.16,2022-03-06
IVLC,13.69,2022-03-06
IVRA,15.25,2022-03-06
IVSG,11.98,2022-03-06
JANZ,27.11,2022-03-06
JGLD,24.66,2022-03-06
JOET,28.9,2022-03-06
JPIB,48.46,2022-03-06
JSCP,48.44,2022-03-06
JSTC,16.16,2022-03-06
KBUY,21.84,2022-03-06
KMLM,31.25,2022-03-06
KSTR,20.59,2022-03-06
KVLE,23.08,2022-03-06
KWT,37.38,2022-03-06
LIV,20.74,2022-03-06
LUXE,24.39,2022-03-06
LVOL,45.24,2022-03-06
LYFE,31.47,2022-03-06
MARZ,26.07,2022-03-06
MBBB,23.16,2022-03-06
MBND,28.58,2022-03-06
MGMT,35.21,2022-03-06
MIDE,26.19,2022-03-06
MIG,23.25,2022-03-06
MRAD,19.07,2022-03-06
MSTB,29.26,2022-03-06
NVQ,32.38,2022-03-06
OCTZ,30.48,2022-03-06
ONOF,26.17,2022-03-06
OVLH,27.52,2022-03-06
OVT,23.54,2022-03-06
PIFI,97.06,2022-03-06
PSCX,21.75,2022-03-06
PSFD,23.16,2022-03-06
PSFF,21.98,2022-03-06
PSMD,21.95,2022-03-06
QDEC,21.29,2022-03-06
QPT,24.33,2022-03-06
QPX,26.15,2022-03-06
QQC,27.88,2022-03-06
QQD,27.64,2022-03-06
RAYC,23.37,2022-03-06
RDFI,26.21,2022-03-06
REC,23.63,2022-03-06
RORO,18.67,2022-03-06
RTAI,24.9,2022-03-06
SDEF,19.75,2022-03-06
SDEI,26.0,2022-03-06
SENT,23.76,2022-03-06
SEPZ,30.24,2022-03-06
SKYU,26.81,2022-03-06
SMLE,25.51,2022-03-06
SPAK,16.53,2022-03-06
SPRE,25.09,2022-03-06
SPXZ,12.1,2022-03-06
SVAL,30.91,2022-03-06
TBJL,23.98,2022-03-06
TDSE,26.49,2022-03-06
TFJL,22.98,2022-03-06
TGIF,99.9,2022-03-06
TMAT,16.13,2022-03-06
TSJA,26.99,2022-03-06
TSOC,30.15,2022-03-06
UCYB,44.58,2022-03-06
VABS,24.45,2022-03-06
VCAR,12.09,2022-03-06
VCEB,69.21,2022-03-06
VCLO,11.2,2022-03-06
VFIN,5.83,2022-03-06
VNMC,31.04,2022-03-06
VPOP,8.01,2022-03-06
WCBR,22.73,2022-03-06
WGLD,18.44,2022-03-06
WWOW,21.39,2022-03-06
XDAT,21.17,2022-03-06
XJH,35.55,2022-03-06
XJR,37.33,2022-03-06
XVV,32.8,2022-03-06
YDEC,19.54,2022-03-06
FIGB,48.55,2022-03-06
FSEC,47.87,2022-03-06
ZWRK,9.76,2022-03-06
GCAC,7.99,2022-03-06
CFV,8.65,2022-03-06
CLRM,9.75,2022-03-06
LBPS,3.09,2022-03-06
ROCR,9.16,2022-03-06
QQQJ,27.8,2022-03-06
MSOS,19.43,2022-03-06
EDOC,13.87,2022-03-06
QQQM,138.78,2022-03-06
TDSC,25.88,2022-03-06
GINN,50.57,2022-03-06
TDSB,24.44,2022-03-06
TDSD,25.8,2022-03-06
GCOR,46.99,2022-03-06
CTEC,15.05,2022-03-06
XYLD,47.83,2022-03-06
QQQN,27.92,2022-03-06
JAAA,50.26,2022-03-06
HYBB,49.0,2022-03-06
SPD,30.48,2022-03-06
HYXF,48.81,2022-03-06
SPYC,30.85,2022-03-06
LSAT,34.09,2022-03-06
ACTV,34.03,2022-03-06
UPC,1.31,2022-03-06
MOVE,2.94,2022-03-06
AZAO,29.0,2022-03-06
ANEW,37.76,2022-03-06
AZBO,26.99,2022-03-06
RBND,23.23,2022-03-06
SCDL,35.4,2022-03-06
IWDL,32.96,2022-03-06
IWML,20.41,2022-03-06
QULL,29.75,2022-03-06
USML,31.09,2022-03-06
LCG,24.86,2022-03-06
AVIG,46.94,2022-03-06
IWFL,26.03,2022-03-06
MTUL,19.8,2022-03-06
BSCU,18.42,2022-03-06
AVSF,48.42,2022-03-06
VPN,15.85,2022-03-06
TDSA,24.61,2022-03-06
VICE,29.67,2022-03-06
EQOP,31.07,2022-03-06
EMXF,40.09,2022-03-06
QYLG,27.89,2022-03-06
BSJS,23.88,2022-03-06
AAA,24.9,2022-03-06
